Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	OAE:0001028	IAO:0000115	an adverse effect that occurs after administration of a vaccine.
INFO	lowercase_definition	OAE:0001029	IAO:0000115	a liver/biliary system AE with an outcome of a lesion, an abnormality in the tissue caused by disease or trauma, located in the liver
INFO	lowercase_definition	OAE:0001030	IAO:0000115	a liver/biliary system AE that has an outcome of death of hepatic parenchyma which may be single cell, or multicell in piecemeal, focal, periacinar, midzonal, periportal or paracentral locations
INFO	lowercase_definition	OAE:0001031	IAO:0000115	a tumor AE that has an outcome of a malignant tumor in the liver
INFO	lowercase_definition	OAE:0001033	IAO:0000115	a hepatitis AE that has an outcome of irritation and swelling of the liver due to infection with the heptitis B virus
INFO	lowercase_definition	OAE:0001034	IAO:0000115	a hepatitis AE that has an outcome of liver inflammation due to a hepatitis viral infection
INFO	lowercase_definition	OAE:0001035	IAO:0000115	a liver/biliary system AE that has an outcome of swelling of the liver
INFO	lowercase_definition	OAE:0001036	IAO:0000115	a liver damage AE that has an outcome of chemically driven liver damage
INFO	lowercase_definition	OAE:0001037	IAO:0000115	an influenza vaccine administration that uses Afluria
INFO	lowercase_definition	OAE:0001038	IAO:0000115	an inflammation AE that has an outcome of an inflammatory infiltrate around the eccrine sweat gland
INFO	lowercase_definition	OAE:0001039	IAO:0000115	an immune system disorder AE that has an outcome of abnormal proliferation of histiocytes, a type of immune cell that eats foreign substances
INFO	lowercase_definition	OAE:0001040	IAO:0000115	a fungal infection AE that results in an infection that occurs from breathing in the spores of the fungus Histoplasma Capsulatum
INFO	lowercase_definition	OAE:0001042	IAO:0000115	a urinary system AE that has an outcome of distension and dilation of the renal pelvis and calyces, usually caused by the osbtruction of urine flow from the kidney
INFO	lowercase_definition	OAE:0001043	IAO:0000115	a congenital abnormality AE that results in the yellowing of the skin of infants
INFO	lowercase_definition	OAE:0001044	IAO:0000115	a blood calcium abnormal AE that has an outcome of an elevated calcium level in the blood, above normal range of 9-10.5 mg/dL
INFO	lowercase_definition	OAE:0001045	IAO:0000115	a skin AE that results in excess perspiration
INFO	lowercase_definition	OAE:0001046	IAO:0000115	a blood potassium abnormal AE that has a lab test outcome of an abnormally increased concentration of potassium in blood
INFO	lowercase_definition	OAE:0001049	IAO:0000115	an abnormal fluid regulation AE that has an outcome of an excessive secretion of the parathyroid hormone by the parathyroid gland
INFO	lowercase_definition	OAE:0001050	IAO:0000115	a paresis AE that shows muscle weakness affecting the lower limbs.
INFO	lowercase_definition	OAE:0001051	IAO:0000115	a systemic hypertension AE that has an outcome of hypertension with systolic blood pressure >180 mm Hg or a diastolic pressure >120 mm, can be further classified as hypertensive urgency or hypertensive emergency depending on end-organ involvement
INFO	lowercase_definition	OAE:0001052	IAO:0000115	a hematopoietic system AE that has an outcome of high blood levels of triglycerides, abundant fatty molecules
INFO	lowercase_definition	OAE:0001053	IAO:0000115	an arthritis AE that has an outcome of uric acid building up in blood and causes joint inflammation
INFO	lowercase_definition	OAE:0001054	IAO:0000115	a blood albumin abnormal AE that shows an abnormally low level of albumin protein in the blood.
INFO	lowercase_definition	OAE:0001055	IAO:0000115	a blood calcium abnormal AE that has an outcome of abnormally low calcium levels,  can present with convulsions, arrythmias, tetany and numbness
INFO	lowercase_definition	OAE:0001056	IAO:0000115	a blood carbon dioxide abnormal AE in which the levels of carbon dioxide in the blood is abnormally low.
INFO	lowercase_definition	OAE:0001057	IAO:0000115	a glucose homeostasis AE that results in a abnormally diminished content of glucose in the blood
INFO	lowercase_definition	OAE:0001058	IAO:0000115	a neurological, special senses and psychiatric investigation result abnormal AE that is the abnormal result of the recording of the level of consciousness in a person after a brain injuiry.
INFO	lowercase_definition	OAE:0001059	IAO:0000115	a blood magnesium abnormal AE that has an outcome of an abnormal concentration of magnesium in the blood plasma, and may cause nausea, weakness and tremors.
INFO	lowercase_definition	OAE:0001060	IAO:0000115	a conduction system disorder AE that refers to the slow conduction of electricity through ventricular walls of the heart.
INFO	lowercase_definition	OAE:0001061	IAO:0000115	a gustatory system AE with an outcome of reduced food intake
INFO	lowercase_definition	OAE:0001062	IAO:0000115	a hematopoietic system AE that has an outcome of abnormally low phosphate levels,  can present with muscle dysfunction, white cell dysfunction, pulp chambers and mental status changes
INFO	lowercase_definition	OAE:0001063	IAO:0000115	an endocrine system AE with the outcome of the thyroid gland does not make enough thyroid hormone
INFO	lowercase_definition	OAE:0001064	IAO:0000115	a cardiovascular disorder AE that is characterized by decreased blood plasma volume
INFO	lowercase_definition	OAE:0001065	IAO:0000115	an influenza vaccine administration that uses Flumist
INFO	lowercase_definition	OAE:0001066	IAO:0000115	a cardiovascular disorder AE that has the outcome of severe blood and fluid loss that makes the heart unable to pump enough blood to the body, often leads to organ failure
INFO	lowercase_definition	OAE:0001067	IAO:0000115	a digestive system AE that has an outcome of holes in the ileum of the small intestine
INFO	lowercase_definition	OAE:0001068	IAO:0000115	a digestive system AE that has an outcome of a partially or completely blocked bowel
INFO	lowercase_definition	OAE:0001069	IAO:0000115	a digestive system AE that has an outcome of intestinal blockage in the absence of an actual physical obstruction, can be caused by a malfunction in nerves and muscles in the intestine
INFO	lowercase_definition	OAE:0001071	IAO:0000115	a drug adverse event that has an outcome of decreased levels of immunosuppressant drugs in the patient's body
INFO	lowercase_definition	OAE:0001072	IAO:0000115	an immune system disorder AE that has an outcome of reduced or absent immune response
INFO	lowercase_definition	OAE:0001073	IAO:0000115	an injury AE that has an outcome of impairment to the process of restoring a state of soundness to any interupption in the continuity of external surfaces of the body
INFO	lowercase_definition	OAE:0001074	IAO:0000115	a pain AE that has an outcome of pain at the site of an implant
INFO	lowercase_definition	OAE:0001075	IAO:0000115	an outcome of adverse event causality evidence  that has an outcome of no evidence bearing on a AE causal relation.
INFO	lowercase_definition	OAE:0001076	IAO:0000115	a respiratory system AE that has an outcome of increased thickness of the secretions of the bronchi
INFO	lowercase_definition	OAE:0001077	IAO:0000115	an infection AE that results in infection by a parasite
INFO	lowercase_definition	OAE:0001078	IAO:0000115	an immune system disorder AE that has an outcome of increased susceptibility to infection
INFO	lowercase_definition	OAE:0001079	IAO:0000115	an infection AE that has an outcome of an increase in severity of cystic fibrosis in the patient
INFO	lowercase_definition	OAE:0001080	IAO:0000115	a medical intervention that is used for preventive purpose
INFO	lowercase_definition	OAE:0001081	IAO:0000115	a immune system AE that results in an allergic reaction to foreign protein, but can also be caused by cytokine release.
INFO	lowercase_definition	OAE:0001082	IAO:0000115	an extravasation AE that has an outcome of leaking of pharmacologic or biological substance from infusion site into surrounding tissue. Symptoms include induration, erythema, swelling, burning sensation and pain
INFO	lowercase_definition	OAE:0001085	IAO:0000115	an allergy AE that has an outcome of infusion site allergic reaction
INFO	lowercase_definition	OAE:0001086	IAO:0000115	a nail disorder AE that results in a nail growing into the sides of the paronychium
INFO	lowercase_definition	OAE:0001087	IAO:0000115	a skin discoloration AE that results in a discoloration of the skin at the site of injection of the drug
INFO	lowercase_definition	OAE:0001090	IAO:0000115	an adverse event that results in the patient developing a scab at the site of drug injection
INFO	lowercase_definition	OAE:0001091	IAO:0000115	a pain AE that results in pain at the site of instillation
INFO	lowercase_definition	OAE:0001092	IAO:0000115	a tremor AE that results in the patient undergoing a broad, coarse, low frequency muscle tremor
INFO	lowercase_definition	OAE:0001093	IAO:0000115	an adverse drug event that results in the intentional use of a drug in the wrong way (recreationally etc)
INFO	lowercase_definition	OAE:0001094	IAO:0000115	an incorrect dose administration AE that results in overdosing on the drug on purpose
INFO	lowercase_definition	OAE:0001095	IAO:0000115	a lung disorder AE that has an outcome of a disease affecting the interstitium, the tissue and space around the air sacs of the lungs
INFO	lowercase_definition	OAE:0001096	IAO:0000115	a bone disorder AE that has an outcome of the protrusion of the nucleus pulposus or anulus fibrosus of the intervertebral disk, which may impinge on nerve roots
INFO	lowercase_definition	OAE:0001097	IAO:0000115	an ischaemia AE that has an outcome of blocked or narrowed blood vessels to the small or large intestines, can cause pain and permanent damage to the intestines
INFO	lowercase_definition	OAE:0001098	IAO:0000115	a gastrointestinal disorder AE that has an outcome of a blockage that keeps substance from passing through the intestine, may be caused by fibrous bands of tissue in the abdomen, inflamed/infected pouches in the intestine, or hernias and tumors
INFO	lowercase_definition	OAE:0001099	IAO:0000115	a gastrointestinal disorder AE that has an outcome of perforation, or complete penetration, of the wall of the intestines
